Material,Dopant,Temperature_K,Ion_Mobility_cm2_Vs,Conductivity_Factor,Diffusion_Barrier_eV,Jump_Frequency_Hz,Path_Length_Angstrom,Ion_Phonon_Coupling,Local_Distortion_Index,Channel_Volume_Change_Percent,Defect_Ion_Interaction_eV,Entropy_Change_J_molK,Enthalpy_Change_kJ_mol,Gibbs_Free_Energy_kJ_mol,Phonon_Scattering_Rate
Li6PSe5Br,Sn,550,0.0005170420011712151,1.0234949050651592,0.19595782615089932,4574579397450.501,4.974834623531574,0.3660070146966916,0.2349482294880863,0.19991680112250673,0.014049564808459902,-0.9064101674329722,-0.5029822631575092,-0.004456671069374588,0.7408915203290639
Li6PSe5Br,Sn,600,0.0005477056557775667,0.9940489109632964,0.19161945385789114,5036285696336.192,4.397491704274642,0.36806721096908546,0.2632542311823516,0.20389935407998916,0.009150002277609077,0.6714466976254219,1.1227855344910191,0.7199175159157661,0.7917179689562774
Li6PSe5Br,Sr,300,0.000501941332958254,1.040677590402668,0.19201729727524278,5618681037776.446,4.948641919316583,0.3586571628454903,0.2812382609576249,0.15162040906762694,-0.08583657914755378,1.6948151656025425,1.5138764286192858,1.0054318789385221,0.8017670302923262
Li6PSe5Br,Sr,350,0.000508823583656358,0.9986522989484136,0.18075576638463442,5438844229977.071,4.613865650673108,0.363286705858709,0.24727111283713227,0.33661476770989757,0.0692925120121686,-0.02185916006785579,-4.595186433644245,-4.587535727620495,0.6857930022368027
Li6PSe5Br,Sr,400,0.000490189215643124,0.9870630905053033,0.1969482789048425,5205315447610.826,4.7138904248777385,0.3677818364099578,0.24779635317871965,0.15122044428694548,-0.020820129327366595,0.19832653523362603,-2.042622212609701,-2.121952826703151,0.8539431127368944
Li6PSe5Br,Sr,450,0.0004437567027721363,0.9941145490531085,0.2065196471100968,4841737225121.613,4.490465166327911,0.3947060193689891,0.27689018484362793,0.18668845127161454,0.059607247395494424,0.021261352554931712,-4.442465243855649,-4.452032852505368,0.7285924799551039
Li6PSe5Br,Sr,500,0.0005329909510720365,0.9869688384440508,0.19675358537974916,5218230790025.464,4.30074798657345,0.3968271303859628,0.2667197715406923,0.1454634174280064,-0.08039143980924453,0.17738793087276092,2.3664278929556533,2.277733927519272,0.7408350457738757
Li6PSe5Br,Sr,550,0.0005069302211812021,0.9891602008384859,0.20979199234511656,4841493628607.684,4.36743316446788,0.3743262229926238,0.2776781301531401,0.21122242840909466,0.004451230014769508,-0.38537035524459157,1.3926352060651888,1.604588901449714,0.7641373851386201
Li6PSe5Br,Sr,600,0.000535589675262911,1.0323378546505313,0.18718904574673134,5996064607160.8955,4.220918915750461,0.374115593258071,0.27914500233566303,0.2898561973156708,-0.018634252490761623,-0.2555492826183064,-1.9355290628567237,-1.7821994932857395,0.7186006742045238
Li6PSe5Br,Y,300,0.0005826298841736445,1.0063531030888817,0.19779876968104704,5351140968096.835,4.414764239071521,0.3718396573937825,0.23775093286218102,0.11064690118758887,-0.04429376192149237,0.2067474975511225,-0.24291554942896182,-0.304939798694299,0.8024991231400882
Li6PSe5Br,Y,350,0.0005436964869145647,1.0067843815628792,0.21900821563747433,4988028843254.737,4.358934003684845,0.37938594178986496,0.24940116582504498,0.22315029058113645,-0.055989271775585776,2.6605620996234234,0.2472474924616105,-0.6839492424065878,0.6559351699050497
Li6PSe5Br,Y,400,0.00048524095644209963,1.0087125014974092,0.21053727464104952,4829470342013.715,4.4571053730499735,0.44813469264892986,0.2559330478169734,0.21176591506349593,0.029549660840612803,1.4703942225096394,5.518395750506621,4.930238061502764,0.6409649032671542
Li6PSe5Br,Y,450,0.00044511500796130343,1.027407769685833,0.18664610538804666,5081272772617.877,4.905044954933092,0.3792889508493552,0.25628193968176094,0.22101269586236358,0.0043280334573679085,0.7032828723513206,0.11570772939801204,-0.20076956316008202,0.7040065906857215
Li6PSe5Br,Y,500,0.00045579547658764673,1.0133164154315206,0.18556863949304842,4873468970541.767,4.737221076722778,0.3805120506148099,0.2472927676231186,0.2740024396533341,0.01265274774655154,-0.9304682489755323,4.228499363788319,4.693733488276084,0.6763950315373983
Li6PSe5Br,Y,550,0.0005685794400710572,1.008930352565222,0.2058413609527345,5218827911721.605,4.353332896699518,0.3679505596231005,0.23415756834648935,0.19193780568749133,-0.015435012404962168,-0.9492849771410903,7.3727151734979675,7.894821910925568,0.7211131313734697
Li6PSe5Br,Y,600,0.0005021621829626859,0.9695500395517238,0.18935280274001104,4490315270569.766,4.636728389688015,0.36330906432644106,0.2658870377177223,0.15619860389676551,0.002002423397715987,-0.6234221570157447,-3.721897224950632,-3.3478439307411856,0.7627043060578564
Li6PSe5Br,Zn,300,0.0004684840411629785,1.0110136845392317,0.185911090509382,5237973754087.877,4.828794552777618,0.34121489303075553,0.2458670473714747,0.18928017167889769,-0.007059223979419577,0.9812565259290679,0.37368284746817554,0.07930588968945505,0.7481515048071706
Li6PSe5Br,Zn,350,0.0005383800158735799,0.9610371834825138,0.21053529837067853,5227059616239.839,4.7803307284568595,0.37655636876895865,0.23271520915406108,0.26903838339253344,0.018628382670128483,-0.253788483646933,2.471685795461265,2.560511764737692,0.7124407463684217
Li6PSe5Br,Zn,400,0.00048724802157932727,0.9869316001408672,0.2245795722011875,5490028715230.441,5.045297927451392,0.4008915608537714,0.2739039357568307,0.16743333736665492,0.08613702674328248,0.1373526714127853,-1.8258188882423618,-1.880759956807476,0.7108798789838283
Li6PSe5Br,Zn,450,0.00048270620582577164,0.965745263606618,0.1889933608186971,5104167352862.156,4.614776179911501,0.352506225267477,0.2568985229698552,0.1750306285966607,0.03614023218814947,-0.5146970400453437,2.9590758802359836,3.190689548256388,0.7921311268418425
Li6PSe5Br,Zn,500,0.00045804053822485883,0.9665323183418251,0.18665933621945746,4598081988326.373,4.745897826003732,0.4090812079793995,0.2600061781235047,0.25574098201159406,0.0005793995370230911,0.5585198280300202,-3.275075338044048,-3.5543352520590576,0.7761047633503712
Li6PSe5Br,Zn,550,0.00048246543020027163,1.0186380811844615,0.19986258807156354,5427449781324.318,4.940811512118421,0.4107672235108644,0.2546540388321471,0.16505559496965064,0.013637390435746355,1.2166154988639248,0.9888610539003511,0.31972252952519203,0.7640514740877461
Li6PSe5Br,Zn,600,0.0005133871528233462,0.9924232007886307,0.19522228600464805,4664011145069.397,4.836809330648222,0.4271810024903953,0.24394784019707316,0.1764507693872022,-0.02775728481023222,-0.5593110448134575,0.8886123825164126,1.224199009404487,0.7405114674978873
Li6PSe5Cl,Al,300,0.0005086119283096525,0.942604220090444,0.18747981088369112,4700062576437.835,4.967392969616778,0.37457970229771814,0.27091183083645526,0.2592387643724749,0.003078890784292195,-0.20486664324696996,6.323786753997189,6.385246746971281,0.719230158825627
Li6PSe5Cl,Al,350,0.0005389207064609312,0.9910812542861568,0.2103514616706258,5444739801692.821,4.710081087827867,0.3973970895629486,0.27796148971523976,0.21554277675290462,-0.08664063537609214,-0.04881896971221386,10.34030416648311,10.357390805882384,0.6155000444392045
Li6PSe5Cl,Al,400,0.00041657989732131755,0.9627985565875073,0.1853855388451269,4406041456361.966,4.601783668613522,0.39090469198550426,0.2918505818368429,0.18909220257526452,-0.044911870870869994,0.715438944314612,-7.875126223944224,-8.161301801670069,0.8039143570230124
Li6PSe5Cl,Al,450,0.0005066342088278024,0.9947545179643664,0.2153732411348583,5061389136408.315,5.238496813953104,0.3807707285513457,0.24905768692352942,0.22895421384553571,-0.020450868258321264,-0.7516081618205807,2.7987614933336142,3.136985166152875,0.754691488689256
Li6PSe5Cl,Al,500,0.0004750094831200325,0.9687698025128016,0.202674779149325,4579902298168.277,4.4658736197904965,0.38300853056629924,0.2528813332510698,0.2640559985609735,0.013737241371195882,0.3067684119328149,-2.9962492605609223,-3.1496334665273293,0.8067357211705751
Li6PSe5Cl,Al,550,0.0004784753498258355,0.9788521094887721,0.19475039199521454,4995861248205.812,4.362201428871316,0.39071303766132487,0.2720205939970209,0.20054397267634433,-0.015940119152222564,0.5103860418371593,7.015177763244831,6.734465440234393,0.7902605816473074
Li6PSe5Cl,Al,600,0.0004915520524713328,0.9922306881631678,0.19557033935849016,4930754574068.49,4.7517744280710685,0.40929431673545685,0.25439485880039103,0.23583483912801154,0.08652809451777818,-0.44193544890478165,0.6054557338931238,0.8706170032359929,0.7043316470594841
Li6PSe5Cl,Ba,300,0.0005777036266883644,1.023079992083948,0.16960936483183076,5505636387991.45,4.970032537663203,0.44485369756117504,0.24374272142852738,0.2526595458426228,-0.05228396961616454,-0.4059814805729679,3.7847695757513535,3.9065640199232443,0.685145007236736
Li6PSe5Cl,Ba,350,0.0005222239170484109,1.0108758289547781,0.19690381989292624,4590395908334.702,4.628994851101397,0.3966378232764827,0.24902662715218168,0.23840021354698016,-0.038270838923808434,-0.2960274293265582,7.917608890036253,8.02121849030055,0.736558313685341
Li6PSe5Cl,Ba,400,0.0004807784606273273,0.9891498991784808,0.1720761288966211,5327062546480.968,4.646764156460271,0.3973420191135528,0.24231151160448275,0.21193364280924226,0.014010255094016854,0.5328827003472826,1.5808970757244056,1.3677439955854926,0.748572070417634
Li6PSe5Cl,Ba,450,0.0005041050565793237,1.0214674103225725,0.20888353455948708,5671749061122.963,4.525947080918194,0.4199006917954343,0.23683041208609346,0.19165127158980455,0.0048580709699642555,-0.29462182328960124,-0.47020413654049187,-0.3376243160601715,0.7295484244989368
Li6PSe5Cl,Ba,500,0.00046963787532899073,0.9936948282137822,0.21105888687842297,5439717743322.207,4.372080872972253,0.40087367516772593,0.28348277933171134,0.17596082339105243,0.058107416696245896,1.4380608040113154,0.7047668136306695,-0.014263588374988518,0.7289781599197909
Li6PSe5Cl,Ba,550,0.0005451368263606831,0.9785904791466294,0.2134296811039194,4751871243290.134,4.6237353159391,0.4112211297663614,0.2653846579689643,0.27357403761694865,-0.06465751533732832,-1.0625251185278857,-0.7396604038649515,-0.15527158867461413,0.7665838995627882
Li6PSe5Cl,Ba,600,0.0004738513148931132,1.022695645117939,0.21865336910808178,5260062922436.963,4.286761822141484,0.3623082126342583,0.26026597673741675,0.1823783648795437,-0.01865307994079839,1.2188559463169826,-1.385890795297517,-2.117204363087706,0.7092852973329538
Li6PSe5Cl,Bi,300,0.0005222674544853504,1.0179937114332647,0.2093067989819716,4762395597861.6,4.687676987574857,0.3543410141879629,0.2628171839578454,0.19970893921817065,-0.021425486474556256,-0.6391351634214415,-3.1008871749807203,-2.9091466259542877,0.7681066049366313
Li6PSe5Cl,Bi,350,0.0004359181591457502,1.002907471800403,0.18648753374658922,5107451106852.266,4.7682787669210605,0.39343083627268266,0.2520427369983789,0.2109040226320011,-0.03211168215682756,0.5192582946524748,5.761212583515648,5.579472180387282,0.7284794300042566
Li6PSe5Cl,Bi,400,0.0004908322239094434,0.9793415529560394,0.20689860705841057,5501038359863.475,4.631990392235074,0.40461672768463003,0.2605134309348646,0.23724136461132814,-0.005583489019021336,0.4353429827826719,-0.6075563530056951,-0.7816935461187644,0.7685124755347655
Li6PSe5Cl,Bi,450,0.0004968305846837734,1.00363615964231,0.17663848408539612,5363821071895.059,5.016138372937354,0.4342631108753176,0.23093076384814376,0.2548035226609571,0.005478316382562049,-0.05017776221420386,3.4259469691018554,3.4485269620982475,0.6746640583825136
Li6PSe5Cl,Bi,500,0.0004609521496623117,1.0226139535755079,0.2069523313786036,5010217836428.536,4.2063583388475205,0.3736917468548377,0.2621132481105316,0.28294500154886315,-0.0006462782916514772,-0.00541900918719597,7.1736781228031345,7.176387627396733,0.7523964652370636
Li6PSe5Cl,Bi,550,0.00047039434211204893,0.9827273887957857,0.22205519156327805,4913932553529.517,5.007615239098524,0.3620932429426868,0.24716830122350272,0.15114022282260953,-0.057843388365648396,0.24520868221571013,7.4428585523178,7.307993777099158,0.7705663920064171
Li6PSe5Cl,Bi,600,0.0005119274514386293,0.9999524111732584,0.20393469373999804,4405599873637.289,4.441471776040156,0.36877322269153673,0.2485420651392706,0.18836314196776122,0.051418326060599345,0.5069316696746813,-1.8395610367018624,-2.143720038506671,0.7711827246582259
Li6PSe5Cl,Ca,300,0.0005048650286064772,0.9933471621186332,0.1970853161949085,4992630531770.179,5.24728108501978,0.42424132135764225,0.2375719604073156,0.2798389729957228,-0.02746660456481859,-0.3459838422710417,1.4158673119036027,1.519662464584915,0.760845106636921
Li6PSe5Cl,Ca,350,0.0005146024284911387,0.9917562558456826,0.1905314203998341,5130975718458.913,4.669995402183765,0.415437890034635,0.2653253024446455,0.16751944681021252,-0.05245577044792827,0.756046244064996,4.608277511879748,4.343661326456999,0.6453990728634911
Li6PSe5Cl,Ca,400,0.0005362031897638492,0.9874927208429963,0.2000094902532676,5138129013619.563,4.453924362003047,0.39483263760037357,0.289286392549497,0.17987270619587123,-0.04283051286088868,0.9670635293500937,1.9300816574935133,1.5432562457534758,0.7427920444641217
Li6PSe5Cl,Ca,450,0.00046886178892055524,1.03028176454248,0.21776068509879556,5506764085654.093,4.726178861859345,0.3473883246072859,0.2246540152690809,0.22195617380427526,0.08070380655532969,-0.03776562635192334,-1.6811939206790452,-1.6641993888206796,0.7510322399354799
Li6PSe5Cl,Ca,500,0.0004359065994180231,0.9973058332001151,0.16869413576706047,4661314187746.164,4.566067905535373,0.40206763107953514,0.2651641522202811,0.21166955589540376,0.025118223447817126,1.0584415749002514,-4.396501008133541,-4.925721795583667,0.7865958154641378
Li6PSe5Cl,Ca,550,0.00048644637939127276,0.9921694599835524,0.18108641640173836,5266822843515.3,4.4992297621142034,0.3646356724247388,0.2539938850959217,0.24452875584193984,0.0012829451597235753,-0.22749734285546466,3.4595448634896253,3.5846684020601307,0.7516684851856497
Li6PSe5Cl,Ca,600,0.00047661974449803837,1.0261219833879418,0.1896148660641997,5076779497653.266,4.825666874375664,0.3890606039557488,0.24213882823521313,0.25920308146327153,0.012452346930387286,-0.34643320113999526,-6.8858797965590535,-6.678019875875057,0.7651942035397096
Li6PSe5Cl,Cd,300,0.0005051780181274512,0.9824309206424322,0.22011481000951355,5153782590076.412,4.731423900911335,0.3791078664035463,0.24000217947347696,0.1454308521605404,-0.07161523208220055,-1.2800465902897915,-0.3130686734123901,0.07094530367454724,0.7959429272026318
Li6PSe5Cl,Cd,350,0.0005459925227405043,0.9881916140183458,0.18265629901835495,4253250810982.445,4.372539219712633,0.3991516954341016,0.2723269825229196,0.21867123298686314,0.014369738019086226,0.008788544555111348,-1.9372985185624407,-1.9403745091567297,0.8543204182366613
Li6PSe5Cl,Cd,400,0.0004327207880983283,0.9324849934519742,0.1944451873963313,5356704996823.365,4.242185844624891,0.393191850643618,0.2608464292657324,0.1973563046936423,-0.047693976070403675,-0.8099470229535475,1.7015613629432376,2.0255401721246566,0.6918870405938963
Li6PSe5Cl,Cd,450,0.0005156145142277674,1.0145037491518398,0.18177324087519933,5199187672078.284,4.650282433168426,0.3750362192888149,0.2861320315283017,0.26372141561813767,-0.03407767307243591,-0.3959722938041218,0.39960397849579227,0.5777915107076471,0.681609525762601
Li6PSe5Cl,Cd,500,0.00041694285206751513,0.9604241799650592,0.18398356168315874,5015230160453.818,4.8036017153132695,0.3662988300606929,0.27012988910026,0.15799364453633552,0.00019786229258076938,-0.5002909139372819,-1.1698894063649046,-0.9197439493962636,0.8342232982806916
Li6PSe5Cl,Cd,550,0.0005270876072175466,1.0026089491736756,0.1861425071953608,5159318190243.14,4.616265562891063,0.4097258642384692,0.2649161133978736,0.12062508943127274,0.038409443270816614,-0.5343627408112723,-4.495004362619205,-4.201104855173004,0.8535309205380551
Li6PSe5Cl,Cd,600,0.0004590940888998347,0.9823247771450088,0.22467700254598263,4341302865647.1934,4.685649469899818,0.3644780259347378,0.2472577563966678,0.18009176965474222,-0.027119652453194906,-1.0165690731945511,-3.3556757566909994,-2.7457343127742684,0.6685024087306585
Li6PSe5Cl,Ga,300,0.0005158193424938019,0.9687753442438447,0.20478944907753732,4577111221950.381,4.6446295835617954,0.3972337818934701,0.25696852246498875,0.2321254635723107,-0.02043187606249944,0.6987966527464596,-0.1028982843859021,-0.31253728020983956,0.8195618364964357
Li6PSe5Cl,Ga,350,0.0004820124925013015,1.0006845348646118,0.20779313292334534,5166509586806.511,4.58283126082191,0.4235342692001695,0.22699834539291766,0.2391445844417923,-0.008385711569016133,0.3090759093970194,-1.4054968840619375,-1.5136734523508943,0.7470325012642379
Li6PSe5Cl,Ga,400,0.0005370751476977151,1.0241072780694798,0.17130774440914534,5195266515183.218,4.320329266052265,0.3966851629195044,0.2683787140497512,0.1377268394759001,0.04756901039101607,0.7606992961411863,-2.4754887840150794,-2.779768502471554,0.6822711024252955
Li6PSe5Cl,Ga,450,0.00045798711074298534,0.9453393908740143,0.23068797892054468,4458404691513.505,4.730533235897914,0.3802102955245602,0.27186874547081114,0.19378461404374056,0.02725595551462143,-0.3622274451226609,6.148055220192792,6.31105757049799,0.8189522464277693
Li6PSe5Cl,Ga,500,0.0004985594105887047,0.9703116072350257,0.20249524409621908,4518408935850.751,4.919295274351807,0.39851321579316296,0.2590364823867031,0.1437568369566332,0.061634276769850324,-0.8951384514535626,3.4550332058124313,3.9026024315392127,0.6502611220057627
Li6PSe5Cl,Ga,550,0.0005177816097873401,1.010188059002188,0.21605421252291362,4972542592896.639,4.294953217395299,0.3783543214145256,0.21894939583487777,0.22351453620567222,0.014798814451159745,-1.0512928324225375,-2.700694880670197,-2.1224838228378013,0.7195182122089728
Li6PSe5Cl,Ga,600,0.0004869454516767336,1.0513551401097276,0.19637178471714145,5537551494412.923,4.349526387256813,0.41189086248898593,0.25180954832979147,0.22193867954158347,-0.0006458460254158318,-1.147327273960563,1.8191878631034557,2.5075842274797937,0.698504428980745
Li6PSe5Cl,Hg,300,0.0004911045377616747,1.0035018036981915,0.18915576605632797,4911388364060.141,4.671372159079859,0.4054828384308211,0.2798114292049944,0.14088211762949504,0.020607254939868647,-1.2862300032019571,1.7065108086374352,2.092379809598022,0.7235186000105934
Li6PSe5Cl,Hg,350,0.0005388833277026623,0.9673598615562022,0.2002603746151888,4758386147883.744,4.6625668153636415,0.3801276091235507,0.25645462948319503,0.29248250112114343,-0.05306676735497294,-0.29021881435543845,-7.98731599268683,-7.8857394076624265,0.7243474683979045
Li6PSe5Cl,Hg,400,0.0004757712030372833,1.0163379359287001,0.1722042442868597,4926081054138.464,5.1375455078784436,0.3987043632294223,0.2304155042593506,0.2962368911086183,-0.021194686930234408,0.4473595331438317,-3.460585756668866,-3.6395295699263985,0.7075166875526083
Li6PSe5Cl,Hg,450,0.0005182086794388183,1.022723583951878,0.1799161606841841,5329089976377.011,4.684066446703549,0.34739888428931853,0.2534478642720917,0.2551770334241303,-0.024391911776610518,-0.36861817869987507,6.2579533990988585,6.423831579513803,0.732750888895112
Li6PSe5Cl,Hg,500,0.0004560517571535357,1.0308613594625677,0.1926602465693515,5588361471818.116,4.691810299751126,0.3720142439844487,0.2545466745013603,0.18837381621842256,0.08669698247209744,-0.06079574098918047,-12.37540863570064,-12.34501076520605,0.765795510761239
Li6PSe5Cl,Hg,550,0.0005177023602197776,0.9709249531544023,0.201253622178987,4792956340241.3955,4.843484455685236,0.35085365356434867,0.24632428706915704,0.24409609728753656,-0.09466810911087072,1.1196967847198862,0.5356323707409193,-0.0802008608550178,0.7291726749320885
Li6PSe5Cl,Hg,600,0.0004931867939782368,1.008691095389031,0.19962876613615807,5270582317438.817,5.006191544371713,0.39717803056447376,0.23822285397825965,0.1571690072897772,0.005084515493948092,1.290813453399366,4.303384871474431,3.5288967994348113,0.8348245411707573
Li6PSe5Cl,In,300,0.0005531801737787146,1.0006207455247498,0.189246835899746,5235845383087.985,4.730878334537815,0.37177187848720095,0.2571227483568131,0.2904633477629293,0.07258390887787626,1.7661544906572884,0.9422064227279416,0.41236007553075543,0.7692271856112688
Li6PSe5Cl,In,350,0.0004905629159838924,1.0378212744940098,0.2035559871157524,5942721061988.028,4.687216147855159,0.3741110716671514,0.20726563195625422,0.32703467195088753,-0.012283450274276627,-0.14102564506634083,6.550812997147218,6.600171972920437,0.6731828507108565
Li6PSe5Cl,In,400,0.00045440570091295854,0.98338858321066,0.18090289595209635,4825680151161.274,4.444571163486306,0.38293197698541265,0.24561164705716373,0.20170755742748792,-0.04347364420516356,0.10544865966312568,-6.959672613231477,-7.001852077096727,0.7556690751648506
Li6PSe5Cl,In,450,0.0005366857202206785,1.0357815220419448,0.1740030944758563,5502288398690.89,4.704716113043732,0.38275572542788827,0.2672053280120312,0.23242467397045583,0.028511891822467866,0.1858803914761322,8.56026264178593,8.476616465621673,0.6886390486940784
Li6PSe5Cl,In,500,0.0004275550423259018,0.9889247029650985,0.207346189076874,4646758855881.476,4.389426577613696,0.40666064307559335,0.25438529612785143,0.12577656149335,-0.022083685786763018,0.7690294814106213,-1.8008717106412662,-2.185386451346577,0.7418181941669316
Li6PSe5Cl,In,550,0.0004693996488685324,0.9986042434911838,0.1918672604402571,4564293052083.689,4.566964453322186,0.4110379407566718,0.27936346798335604,0.2084747807348243,-0.016454519485554875,1.5667630116036155,4.558358153404064,3.6966384970220765,0.7938073168071854
Li6PSe5Cl,In,600,0.0004902446064545296,1.0048886113903317,0.1950318898825588,4933765254981.338,4.663839130497958,0.36220198536118625,0.2578486180135465,0.1963279156327656,0.03076986748196466,-0.13295180749467883,-11.196247170704687,-11.11647608620788,0.7436837972128596
Li6PSe5Cl,Mg,300,0.00043032917513817417,0.9835023890445345,0.2009981041196311,4406414741064.687,4.9216257497201035,0.357294394713292,0.26654191867444804,0.2410261653150743,0.006571498992990645,-0.25528401625482605,13.90040423803334,13.976989442909789,0.7347520045171165
Li6PSe5Cl,Mg,350,0.0005303317998689095,1.0264268184471026,0.20200810840824698,4942496683453.076,4.568345217272929,0.4222990246188967,0.28025125426506603,0.169328297840834,0.02456775976400032,-0.5377400254737414,4.4678078498769445,4.6560168587927535,0.8378122521395509
Li6PSe5Cl,Mg,400,0.0005308114539243394,1.0064819230379567,0.1879665015417175,4725520608152.224,4.462485772295674,0.38222122747041765,0.24496398858033064,0.25059305263462883,-0.017517966351383814,-1.3419757993412076,6.4467072905644205,6.983497610300904,0.6485087505321229
Li6PSe5Cl,Mg,450,0.000497381415350223,1.0158682059585786,0.18525498354658002,5264480265071.83,4.967449361651991,0.3748156872872871,0.24589080641605454,0.16856502866193426,0.03233079149187404,0.972554185009814,-1.6132005856543719,-2.0508499689087882,0.8039645978097928
Li6PSe5Cl,Mg,500,0.0004702355904396004,0.9715626422802452,0.19101229487713745,4813856326905.114,4.658321170794282,0.3685909639187142,0.24650503752965044,0.21865728324132996,0.0056610148396824865,0.3694999463650564,0.1485514885607765,-0.03619848462175194,0.7856323555285101
Li6PSe5Cl,Mg,550,0.0005200098534927214,0.9740231696557835,0.19993057281264728,4823994643893.525,4.619103725001083,0.3690923058940344,0.25131582147236775,0.22050978524146736,0.06744832717539734,0.440757378438714,4.7293330240543305,4.486916465913038,0.7698918467142122
Li6PSe5Cl,Mg,600,0.0004520720041368016,1.019016442780412,0.1921043060117815,5272200936706.627,4.644735585256794,0.37407158769914123,0.2541659517860708,0.1966631208286935,-0.003994788578729517,-0.2101880772193415,-2.9527531591676635,-2.826640312836059,0.6739874540078482
Li6PSe5Cl,Pb,300,0.0004894928104381268,0.9995695113227685,0.19346202436871096,5097577094644.381,4.745568919556581,0.40453907620610446,0.2674868241757332,0.18042443764813348,-0.10424905664641004,0.15971353120140214,-3.6825215926713093,-3.73043565203173,0.7216842153253472
Li6PSe5Cl,Pb,350,0.000513746119556703,0.9985920505233119,0.1876424088819668,4776946122378.209,4.520868616667264,0.4056060323868557,0.2651909907467941,0.21383232955265416,-0.02432098349557266,0.309319250006658,-0.0613197823274471,-0.16958151982977737,0.7306491000924212
Li6PSe5Cl,Pb,400,0.0005036718200927998,0.9912167058464013,0.19014971546859014,5179050873939.171,4.708930571337368,0.39131831610660656,0.25099995626799604,0.23394631103527289,0.008807473468595136,-0.3537659719789032,4.016203488755905,4.1577098775474655,0.8125245985029653
Li6PSe5Cl,Pb,450,0.000546167953333897,1.0258816204830323,0.21072358078625164,5517836167449.891,4.883574369105565,0.4076013856588181,0.25621750645940017,0.19882133395094082,0.0010939805628630175,-0.42493837939428875,9.069296736969552,9.260519007696981,0.7270470795517184
Li6PSe5Cl,Pb,500,0.00043829376188425883,0.9981930407812735,0.18376360798775837,4647360216806.682,4.353307477129691,0.3908076838380655,0.25318959027540516,0.20838497860789748,-0.07007706965620164,-0.12924686696743565,-2.0877842750924525,-2.023160841608735,0.7668074190194564
Li6PSe5Cl,Pb,550,0.0004927613162148634,0.9991714626347324,0.1852876840986068,4947679270316.726,4.808204627105053,0.3721136336273153,0.2383092623640143,0.3288838938490397,-0.03729656691546478,-0.00717854628193096,2.6492351679196218,2.6531833683746844,0.7746941383034222
Li6PSe5Cl,Pb,600,0.0004816103773980334,1.0029980594512942,0.22169426137658768,4963791426337.718,4.895827223913076,0.3651403745539551,0.26912096304637523,0.19941906579044433,0.0365575094418633,1.1930320006618536,0.03631295317593851,-0.6795062472211733,0.7557206856330367
Li6PSe5Cl,Sc,300,0.000499079338673795,1.014035594923518,0.19501494850858642,4628307890540.411,4.892618970815012,0.3869498535923618,0.2547416025666855,0.2528672139326886,0.044880557994929224,-0.6971158140941184,-1.5589905038277247,-1.3498557595994893,0.6993676663549278
Li6PSe5Cl,Sc,350,0.0005140945364291942,1.0247759625916293,0.19940605959958768,5120600409540.752,4.550912173800843,0.36383477981445916,0.23928541850308216,0.26543926931249956,-0.03878764924105032,0.9531015931335095,5.67927688175111,5.345691324154382,0.7498586611745159
Li6PSe5Cl,Sc,400,0.0004743471513062666,0.9618637123676604,0.21987941241428294,4915041712792.413,4.553746379965587,0.36398555642778885,0.25583077763867756,0.18501663041117006,0.05131333930194571,-0.32692031771870894,-4.823224429311515,-4.692456302224032,0.7971569360814672
Li6PSe5Cl,Sc,450,0.0005288260352024761,0.9733459999122948,0.19576008949297247,4817728650564.281,4.603694579690685,0.4076451680031622,0.24365529834992644,0.2199524554571574,0.04575697194674861,-0.18435544703625711,2.0605872886445575,2.1435472398108733,0.7793057010326752
Li6PSe5Cl,Sc,500,0.0004640156035635765,0.9683716569742113,0.20005534544947032,5112438818212.411,4.834257310188895,0.42989168169739644,0.25616393301227186,0.1682414403470406,0.02623086061629003,0.18240148721042973,2.80791692844323,2.7167161848380155,0.8053962987616232
Li6PSe5Cl,Sc,550,0.00044325207808704013,0.9755759183423931,0.20349925082607856,5359959262115.591,4.470804024459739,0.42745883740733215,0.24390756943016922,0.1872682259024607,-0.02460352914777885,0.22278315947426736,2.9741709500022853,2.851640212291438,0.7542721213848194
Li6PSe5Cl,Sc,600,0.000564480165958313,1.0304376982503798,0.19977300617199711,5629132178316.697,4.442515020105565,0.3758224459259977,0.22969572037251823,0.11853476573499894,-0.0025206105310286845,0.32348962162480194,-6.49258891108382,-6.6866826840587015,0.7056203095140425
Li6PSe5Cl,Sn,300,0.0004419469928145638,1.0153988619426026,0.1974685387380065,5375803902991.61,4.598941339988538,0.399272074232787,0.23549596257320565,0.24835453318894793,0.001749416460107081,0.2862782992614459,5.596378118783869,5.510494629005435,0.7764107456345536
Li6PSe5Cl,Sn,350,0.0005423179885975227,0.9775653587818283,0.2019673866066893,5327385289550.097,4.619027330574935,0.3367586378286195,0.25260503715661853,0.1730879638841736,-0.009549683421364868,-0.06315690719133855,1.961652196966069,1.9837571144830373,0.7218083271208573
Li6PSe5Cl,Sn,400,0.0005263900321427746,1.0011349585853115,0.20838146114828043,5233016545056.666,4.428980369613943,0.4049759847136078,0.24874974692532337,0.1971011381170026,-0.021240297173992374,-0.9720118439087843,2.3722859026159306,2.7610906401794444,0.8307770572169851
